# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 12:32:20+0200
# parameter filename: "TOV_110_HLLE_res2.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
# Run ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
21504 21 2226.03777638885 2163.45860009787 36.4696838855743 33.9616878032684 31.7682342529297 0 4.72813725471497 126 295973.982748662 295973.982748662 10051776 10051776 145315.746042664 145315.746042664 4935168 4935168 758.064060763995 1041285.42949979 16199.0462412248 1025086.38325856 3604 4904388 76356 4828032 0 0 0 0 36.1997313499451 1718188374.09045 27104
22016 21.5 2236.83209266242 2164.71145242129 37.110503911972 34.6025078296661 32.3746793270111 0 4.73769855499268 129 297409.195040396 297409.195040396 10291104 10291104 146020.399009003 146020.399009003 5052672 5052672 765.65335876559 1035852.34461138 16382.152380891 1019470.19223049 3630 4905819 77787 4828032 0 0 0 0 36.8355515003204 1718188374.73127 27743
22528 22 2235.94632108719 2166.34119863597 37.929239988327 35.4212439060211 33.1156477928162 0 4.87297058105469 132 297291.422851753 297291.422851753 10530432 10530432 145962.575840572 145962.575840572 5170176 5170176 774.889074209191 1043115.78464887 16423.0779819124 1026692.70666696 3812 5332370 79250 5253120 0 0 0 0 37.647655248642 1718188375.55 28382
23040 22.5 2228.77164152327 2167.89039645328 38.8508849143982 36.3428888320923 33.9701156616211 0 4.8830258846283 135 296337.477456934 296337.477456934 10769760 10769760 145494.212758639 145494.212758639 5287680 5287680 785.531911351576 1092776.51201504 16487.1551660045 1076289.35684903 3838 5333795 80675 5253120 0 0 0 0 38.5626811981201 1718188376.47165 29021
23552 23 2231.84623860072 2169.16628672195 39.6073260307312 37.0993299484253 34.6853959560394 0 4.95029902458191 138 296746.275884352 296746.275884352 11009088 11009088 145694.922455855 145694.922455855 5405184 5405184 791.559396593821 1084991.236966 16649.3629036637 1068341.87406234 3936 5349089 82145 5266944 0 0 0 0 39.3124589920044 1718188377.22809 29660
24064 23.5 2238.80212170214 2170.36721417289 40.2960610389709 37.788064956665 35.33784532547 0 4.96057295799255 141 297671.130101517 297671.130101517 11248416 11248416 146149.002504716 146149.002504716 5522688 5522688 798.271037143979 1079081.12699319 16815.1215714515 1062266.00542174 3962 5350522 83578 5266944 0 0 0 0 39.9951996803284 1718188377.91683 30299
24576 24 2233.59657207874 2171.8495519212 41.1900038719177 38.6820077896118 36.1599130630493 0 5.09019994735718 144 296979.000223589 296979.000223589 11487744 11487744 145809.1842253 145809.1842253 5640192 5640192 807.540093081104 1086628.89154274 16868.4827419822 1069760.40880076 4144 5777080 85048 5692032 0 0 0 0 40.8820703029633 1718188378.81077 30938
25088 24.5 2238.07676661316 2173.00856380988 41.9168319702148 39.4088358879089 36.8187189102173 0 5.10034036636353 147 297574.686888886 297574.686888886 11727072 11727072 146101.651324507 146101.651324507 5757696 5757696 817.165086566753 1133419.94027939 16922.1433469036 1116497.79693248 4170 5778507 86475 5692032 0 0 0 0 41.603334903717 1718188379.5376 31577
25600 25 2244.18050835369 2174.20920407736 42.6117219924927 40.1037259101868 37.4768002033234 0 5.16324424743652 150 298386.240390707 298386.240390707 11966400 11966400 146500.103585329 146500.103585329 5875200 5875200 823.381576895249 1126592.42682172 17088.4783844381 1109503.94843729 4268 5793801 87945 5705856 0 0 0 0 42.2927050590515 1718188380.23249 32216
26112 25.5 2250.73739151161 2175.43345463645 43.2946290969849 40.786633014679 38.1237032413483 0 5.17283296585083 153 299258.043575384 299258.043575384 12205728 12205728 146928.136917878 146928.136917878 5992704 5992704 829.638660419712 1120694.27444663 17244.6874098569 1103449.58703678 4294 5795233 89377 5705856 0 0 0 0 42.9702463150024 1718188380.91539 32855
26624 26 2255.1450919383 2176.79136806011 44.0130860805511 41.5050899982452 38.775176525116 0 5.29884457588196 156 299844.091424116 299844.091424116 12445056 12445056 147215.871601732 147215.871601732 6110208 6110208 838.884282650607 1128418.10982911 17306.1407495931 1111111.96907952 4476 6221789 90845 6130944 0 0 0 0 43.6831705570221 1718188381.63385 33494
27136 26.5 2261.73472570118 2178.08219973725 44.6880090236664 42.1800129413605 39.381110906601 0 5.30907225608826 159 300720.249129228 300720.249129228 12684384 12684384 147646.042893773 147646.042893773 6227712 6227712 847.576098274009 1172627.37341586 17349.1176896594 1155278.2557262 4502 6223220 92276 6130944 0 0 0 0 44.3524944782257 1718188382.30877 34133
27648 27 2266.56835386799 2179.5021534569 45.3922090530396 42.8842129707336 40.0462255477905 0 5.37416410446167 162 301362.928330288 301362.928330288 12923712 12923712 147961.582140502 147961.582140502 6345216 6345216 852.976818114516 1165301.01409466 17499.4928263704 1147801.52126829 4600 6238518 93750 6144768 0 0 0 0 45.0509302616119 1718188383.01297 34772
28160 27.5 2274.66308865657 2180.82892579264 46.0309250354767 43.5229289531708 40.6487317085266 0 5.38412022590637 165 302439.204267778 302439.204267778 13163040 13163040 148490.006427501 148490.006427501 6462720 6462720 858.7577069847 1159332.38012018 17647.6380966092 1141684.74202357 4626 6239956 95188 6144768 0 0 0 0 45.6846687793732 1718188383.65169 35411
28672 28 2273.24674772747 2182.55184495635 46.849860906601 44.341864824295 41.3951573371887 0 5.51536273956299 168 302250.887577845 302250.887577845 13402368 13402368 148397.54769165 148397.54769165 6580224 6580224 866.40821812967 1165100.34305765 17684.0040476103 1147416.33901004 4808 6666514 96658 6569856 0 0 0 0 46.4964284896851 1718188384.47062 36050
29184 28.5 2276.60200195112 2184.01699453024 47.5751619338989 45.067165851593 42.0517280101776 0 5.52550482749939 171 302697.002179421 302697.002179421 13641696 13641696 148616.578687369 148616.578687369 6697728 6697728 874.456011731534 1207172.5835923 17721.2222236658 1189451.36136863 4834 6667944 98088 6569856 0 0 0 0 47.2155478000641 1718188385.19593 36689
